CanisLupus,some_agentに投票しようと思っているんだが…。さっきCOしたとおり、some_agentは狼だからね。,comingout_werewolf
CanisLupus,some_agentに投票しようと思っているんだが…。どうやら私を吊りたいらしいからね。,vote
CanisLupus,some_agentに投票しようと思っているんだが…。なんとなくだけどね。,vote
CanisLupus,some_agentに投票しようと思っているんだが…。なんと言っても黒を引いたんだ。,estimate_werewolf
CanisLupus,some_agentに投票しようと思っているんだが…。ふふっ。,vote
CanisLupus,some_agentに投票しようと思っているんだが…。ふふふっ。,vote
CanisLupus,some_agentに投票しようと思っているんだが…。黒を貰っているし。,estimate_werewolf
CanisLupus,some_agentに投票しようと思っているんだが…。私に投票してきた奴を信じる道理はないよ。,vote
CanisLupus,some_agentに投票しようと思っているんだが…。私の直感は当たるんだ。,estimate_werewolf
CanisLupus,some_agentに投票を集めたい。投票してくれるかい？some_agentには嫌われているらしいからね。目には目を、ってことだよ。,request_vote
CanisLupus,some_agentに投票を集めたい。投票してくれるかい？some_agentには黒判定が出ているからね。,request_vote
CanisLupus,some_agentに投票を集めたい。投票してくれるかい？some_agentの投票には違和感があるからね。,request_vote
CanisLupus,some_agentに投票を集めたい。投票してくれるかい？some_agentは黒だという判定を私は信じているんだ。,request_vote
CanisLupus,some_agentに投票を集めたい。投票してくれるかい？おっと、これはまだ言わないほうが良かったかな。,request_vote
CanisLupus,some_agentに投票を集めたい。投票してくれるかい？さっきCOしたとおり、some_agentは狼だからね。,request_vote
CanisLupus,some_agentに投票を集めたい。投票してくれるかい？なんとなくだけどね。,request_vote
CanisLupus,some_agentに投票を集めたい。投票してくれるかい？ふふっ。,request_vote
CanisLupus,some_agentに投票を集めたい。投票してくれるかい？ふふふっ。,request_vote
CanisLupus,some_agentに投票を集めたい。投票してくれるかい？現状一番信頼できる占い師はsome_agentだからね。,request_vote
CanisLupus,some_agentに投票を集めたい。投票してくれるかい？黒を貰っているし。,request_vote
CanisLupus,some_agentに投票を集めたい。投票してくれるかい？私の直感は当たるんだ。,request_vote
CanisLupus,some_agentに投票を集めたい。投票してくれるかい？占いで黒を引いているからね。私目線ではsome_agentを吊れれば終了なのさ。,request_vote
CanisLupus,some_agentのことは信じている。some_agentが真占いだという気がするんだ。,estimate_seer
CanisLupus,some_agentのことは信じている。some_agentとは話が合うからさ。,chat_skip
CanisLupus,some_agentのことは信じている。some_agentには私への白判定がある。とりあえず真占いと仮定して考えているよ。,estimate_seer
CanisLupus,some_agentのことは信じている。some_agentは真寄りで見ているよ。,estimate_seer
CanisLupus,some_agentのことは信じている。some_agentは真占いだろうからね。,estimate_seer
CanisLupus,some_agentのことは信じている。おっと、これはまだ言わないほうが良かったかな。,chat_skip
CanisLupus,some_agentのことは信じている。なんとなくだが、本物の占い師として見ているよ。,estimate_seer
CanisLupus,some_agentのことは信じている。なんとなくだけどね。,chat_skip
CanisLupus,some_agentのことは信じている。ふふっ。,chat_skip
CanisLupus,some_agentのことは信じている。ふふふっ。,chat_skip
CanisLupus,some_agentのことは信じている。現状一番信頼できる占い師はsome_agentだからね。,estimate_seer
CanisLupus,some_agentのことは信じている。私に白判定を出してくれているから。,estimate_seer
CanisLupus,some_agentのことは信じている。私の直感は当たるんだ。,chat_skip
CanisLupus,some_agentのことは信じている。私はsome_agentを占って白を引いている。,chat_skip
CanisLupus,some_agentのことは信じている。私へ白を出しているからね。とりあえず信頼度は高いよ。,estimate_seer
CanisLupus,some_agentのことは信じている。占いで白を引いているからね。私目線でsome_agentは絶対に信頼できる。,estimate_seer
CanisLupus,some_agentのことは信用してるよ。some_agentが昨日投票した先は私も投票しようか迷っていたところなんだ。,chat_skip
CanisLupus,some_agentのことは信用してるよ。some_agentが真占いだという気がするんだ。,estimate_seer
CanisLupus,some_agentのことは信用してるよ。some_agentには私への白判定がある。とりあえず真占いと仮定して考えているよ。,estimate_seer
CanisLupus,some_agentのことは信用してるよ。some_agentは真寄りで見ているよ。,estimate_seer
